economie,annee,type_navire,nombre_navires
Maurice,2012,Vraquiers,0
Maurice,2012,Navires de charge classique,1
Maurice,2012,Porte-conteneurs,0
Maurice,2012,Autres navires,24
Maurice,2013,Flotte totale,28
Maurice,2013,Petroliers,3
Maurice,2013,Vraquiers,0
Maurice,2013,Navires de charge classique,2
Maurice,2013,Porte-conteneurs,0
Maurice,2013,Autres navires,23
Maurice,2014,Flotte totale,28
Maurice,2014,Petroliers,3
Maurice,2014,Vraquiers,0
Maurice,2014,Navires de charge classique,2
Maurice,2014,Porte-conteneurs,0
Maurice,2014,Autres navires,23
Maurice,2015,Flotte totale,29
Maurice,2015,Petroliers,3
Maurice,2015,Vraquiers,0
Maurice,2015,Navires de charge classique,2
Maurice,2015,Porte-conteneurs,0
Maurice,2015,Autres navires,24
Maurice,2016,Flotte totale,30
Maurice,2016,Petroliers,3
Maurice,2016,Vraquiers,0
Maurice,2016,Navires de charge classique,2
Maurice,2016,Porte-conteneurs,0
Maurice,2016,Autres navires,25
Maurice,2017,Flotte totale,29
Maurice,2017,Petroliers,4
Maurice,2017,Vraquiers,0
Maurice,2017,Navires de charge classique,1
Maurice,2017,Porte-conteneurs,0
Maurice,2017,Autres navires,24
Maurice,2018,Flotte totale,29
Maurice,2018,Petroliers,4
Maurice,2018,Vraquiers,0
Maurice,2018,Navires de charge classique,1
Maurice,2018,Porte-conteneurs,0
Maurice,2018,Autres navires,24
Maurice,2019,Flotte totale,28
Maurice,2019,Petroliers,4
Maurice,2019,Vraquiers,0
Maurice,2019,Navires de charge classique,1
Maurice,2019,Porte-conteneurs,0
Maurice,2019,Autres navires,23
Maurice,2020,Flotte totale,32
Maurice,2020,Petroliers,5
Maurice,2020,Vraquiers,0
Maurice,2020,Navires de charge classique,1
Maurice,2020,Porte-conteneurs,0
Maurice,2020,Autres navires,26
Maurice,2021,Flotte totale,33
Maurice,2021,Petroliers,4
Maurice,2021,Vraquiers,0
Maurice,2021,Navires de charge classique,1
Maurice,2021,Porte-conteneurs,0
Maurice,2021,Autres navires,28
Maurice,2022,Flotte totale,31
Maurice,2022,Petroliers,5
Maurice,2022,Vraquiers,0
Maurice,2022,Navires de charge classique,1
Maurice,2022,Porte-conteneurs,0
Maurice,2022,Autres navires,25
Maurice,2023,Flotte totale,30
Maurice,2023,Petroliers,4
Maurice,2023,Vraquiers,0
Maurice,2023,Navires de charge classique,1
Maurice,2023,Porte-conteneurs,0
Maurice,2023,Autres navires,25
Maurice,2024,Flotte totale,33
Maurice,2024,Petroliers,4
Maurice,2024,Vraquiers,0
Maurice,2024,Navires de charge classique,2
Maurice,2024,Porte-conteneurs,0
Maurice,2024,Autres navires,27
Maurice,2025,Flotte totale,32
Maurice,2025,Petroliers,3
Maurice,2025,Vraquiers,0
Maurice,2025,Navires de charge classique,2
Maurice,2025,Porte-conteneurs,0
Maurice,2025,Autres navires,27
Maurice,2026,Flotte totale,30
Maurice,2026,Petroliers,3
Maurice,2026,Vraquiers,0
Maurice,2026,Navires de charge classique,1
Maurice,2026,Porte-conteneurs,0
Maurice,2026,Autres navires,26
Mexique,2011,Flotte totale,523
Mexique,2011,Petroliers,39
Mexique,2011,Vraquiers,5
Mexique,2011,Navires de charge classique,21
Mexique,2011,Porte-conteneurs,0
Mexique,2011,Autres navires,458
Mexique,2012,Flotte totale,531
Mexique,2012,Petroliers,34
Mexique,2012,Vraquiers,4
Mexique,2012,Navires de charge classique,16
Mexique,2012,Porte-conteneurs,0
Mexique,2012,Autres navires,477
Mexique,2013,Flotte totale,552
Mexique,2013,Petroliers,35
Mexique,2013,Vraquiers,4
Mexique,2013,Navires de charge classique,15
Mexique,2013,Porte-conteneurs,0
Mexique,2013,Autres navires,498
Mexique,2014,Flotte totale,570
Mexique,2014,Petroliers,33
Mexique,2014,Vraquiers,5
Mexique,2014,Navires de charge classique,15
Mexique,2014,Porte-conteneurs,0
Mexique,2014,Autres navires,517
Mexique,2015,Flotte totale,601
Mexique,2015,Petroliers,34
Mexique,2015,Vraquiers,5
Mexique,2015,Navires de charge classique,7
Mexique,2015,Porte-conteneurs,0
Mexique,2015,Autres navires,555
Mexique,2016,Flotte totale,619
Mexique,2016,Petroliers,32
Mexique,2016,Vraquiers,5
Mexique,2016,Navires de charge classique,9
Mexique,2016,Porte-conteneurs,0
Mexique,2016,Autres navires,573
Mexique,2017,Flotte totale,626
Mexique,2017,Petroliers,32
Mexique,2017,Vraquiers,5
Mexique,2017,Navires de charge classique,8
Mexique,2017,Porte-conteneurs,0
Mexique,2017,Autres navires,581
Mexique,2018,Flotte totale,642
Mexique,2018,Petroliers,35
Mexique,2018,Vraquiers,6
Mexique,2018,Navires de charge classique,9
Mexique,2018,Porte-conteneurs,0
Mexique,2018,Autres navires,592
Mexique,2019,Flotte totale,642
Mexique,2019,Petroliers,35
Mexique,2019,Vraquiers,6
Mexique,2019,Navires de charge classique,10
Mexique,2019,Porte-conteneurs,0
Mexique,2019,Autres navires,591
Mexique,2020,Flotte totale,669
Mexique,2020,Petroliers,34
Mexique,2020,Vraquiers,6
Mexique,2020,Navires de charge classique,11
Mexique,2020,Porte-conteneurs,0
Mexique,2020,Autres navires,618
Mexique,2021,Flotte totale,676
Mexique,2021,Petroliers,31
Mexique,2021,Vraquiers,4
Mexique,2021,Navires de charge classique,11
Mexique,2021,Porte-conteneurs,1
Mexique,2021,Autres navires,629
Mexique,2022,Flotte totale,674
Mexique,2022,Petroliers,32
Mexique,2022,Vraquiers,5
Mexique,2022,Navires de charge classique,10
Mexique,2022,Porte-conteneurs,1
Mexique,2022,Autres navires,626
Mexique,2023,Flotte totale,670
Mexique,2023,Petroliers,32
Mexique,2023,Vraquiers,4
Mexique,2023,Navires de charge classique,11
Mexique,2023,Porte-conteneurs,0
Mexique,2023,Autres navires,623
Mexique,2024,Flotte totale,683
Mexique,2024,Petroliers,32
Mexique,2024,Vraquiers,7
Mexique,2024,Navires de charge classique,11
Mexique,2024,Porte-conteneurs,0
Mexique,2024,Autres navires,633
Mexique,2025,Flotte totale,698
Mexique,2025,Petroliers,33
Mexique,2025,Vraquiers,6
Mexique,2025,Navires de charge classique,11
Mexique,2025,Porte-conteneurs,0
Mexique,2025,Autres navires,648
Mexique,2026,Flotte totale,701
Mexique,2026,Petroliers,33
Mexique,2026,Vraquiers,5
Mexique,2026,Navires de charge classique,12
Mexique,2026,Porte-conteneurs,0
Mexique,2026,Autres navires,651
Micronesie (Etats federes de),2011,Flotte totale,17
Micronesie (Etats federes de),2011,Petroliers,0
Micronesie (Etats federes de),2011,Vraquiers,0
Micronesie (Etats federes de),2011,Navires de charge classique,13
Micronesie (Etats federes de),2011,Porte-conteneurs,0
Micronesie (Etats federes de),2011,Autres navires,4
Micronesie (Etats federes de),2012,Flotte totale,16
Micronesie (Etats federes de),2012,Petroliers,0
Micronesie (Etats federes de),2012,Vraquiers,0
Micronesie (Etats federes de),2012,Navires de charge classique,12
Micronesie (Etats federes de),2012,Porte-conteneurs,0
Micronesie (Etats federes de),2012,Autres navires,4
Micronesie (Etats federes de),2013,Flotte totale,17
Micronesie (Etats federes de),2013,Petroliers,0
Micronesie (Etats federes de),2013,Vraquiers,0
Micronesie (Etats federes de),2013,Navires de charge classique,12
Micronesie (Etats federes de),2013,Porte-conteneurs,0
Micronesie (Etats federes de),2013,Autres navires,5
Micronesie (Etats federes de),2014,Flotte totale,19
Micronesie (Etats federes de),2014,Petroliers,0
Micronesie (Etats federes de),2014,Vraquiers,0
Micronesie (Etats federes de),2014,Navires de charge classique,12
Micronesie (Etats federes de),2014,Porte-conteneurs,2
Micronesie (Etats federes de),2014,Autres navires,5
Micronesie (Etats federes de),2015,Flotte totale,44
Micronesie (Etats federes de),2015,Petroliers,0
Micronesie (Etats federes de),2015,Vraquiers,0
Micronesie (Etats federes de),2015,Navires de charge classique,35
Micronesie (Etats federes de),2015,Porte-conteneurs,1
Micronesie (Etats federes de),2015,Autres navires,8
Micronesie (Etats federes de),2016,Flotte totale,45
Micronesie (Etats federes de),2016,Petroliers,0
Micronesie (Etats federes de),2016,Vraquiers,0
Micronesie (Etats federes de),2016,Navires de charge classique,35
Micronesie (Etats federes de),2016,Porte-conteneurs,0
Micronesie (Etats federes de),2016,Autres navires,10
Micronesie (Etats federes de),2017,Flotte totale,103
Micronesie (Etats federes de),2017,Petroliers,12
Micronesie (Etats federes de),2017,Vraquiers,2
Micronesie (Etats federes de),2017,Navires de charge classique,70
Micronesie (Etats federes de),2017,Porte-conteneurs,0
Micronesie (Etats federes de),2017,Autres navires,19
Micronesie (Etats federes de),2018,Flotte totale,48
Micronesie (Etats federes de),2018,Petroliers,9
Micronesie (Etats federes de),2018,Vraquiers,0
Micronesie (Etats federes de),2018,Navires de charge classique,21
Micronesie (Etats federes de),2018,Porte-conteneurs,0
Micronesie (Etats federes de),2018,Autres navires,18
Micronesie (Etats federes de),2019,Flotte totale,40
Micronesie (Etats federes de),2019,Petroliers,4
Micronesie (Etats federes de),2019,Vraquiers,0
Micronesie (Etats federes de),2019,Navires de charge classique,20
Micronesie (Etats federes de),2019,Porte-conteneurs,0
Micronesie (Etats federes de),2019,Autres navires,16
Micronesie (Etats federes de),2020,Flotte totale,37
Micronesie (Etats federes de),2020,Petroliers,4
Micronesie (Etats federes de),2020,Vraquiers,0
Micronesie (Etats federes de),2020,Navires de charge classique,19
Micronesie (Etats federes de),2020,Porte-conteneurs,0
Micronesie (Etats federes de),2020,Autres navires,14
Micronesie (Etats federes de),2021,Flotte totale,36
Micronesie (Etats federes de),2021,Petroliers,4
Micronesie (Etats federes de),2021,Vraquiers,0
Micronesie (Etats federes de),2021,Navires de charge classique,18
Micronesie (Etats federes de),2021,Porte-conteneurs,0
Micronesie (Etats federes de),2021,Autres navires,14
Micronesie (Etats federes de),2022,Flotte totale,34
Micronesie (Etats federes de),2022,Petroliers,3
Micronesie (Etats federes de),2022,Vraquiers,0
Micronesie (Etats federes de),2022,Navires de charge classique,17
Micronesie (Etats federes de),2022,Porte-conteneurs,0
Micronesie (Etats federes de),2022,Autres navires,14
Micronesie (Etats federes de),2023,Flotte totale,35
Micronesie (Etats federes de),2023,Petroliers,3
Micronesie (Etats federes de),2023,Vraquiers,0
Micronesie (Etats federes de),2023,Navires de charge classique,16
Micronesie (Etats federes de),2023,Porte-conteneurs,0
Micronesie (Etats federes de),2023,Autres navires,16
Micronesie (Etats federes de),2024,Flotte totale,37
Micronesie (Etats federes de),2024,Petroliers,3
Micronesie (Etats federes de),2024,Vraquiers,0
Micronesie (Etats federes de),2024,Navires de charge classique,16
Micronesie (Etats federes de),2024,Porte-conteneurs,0
Micronesie (Etats federes de),2024,Autres navires,18
Micronesie (Etats federes de),2025,Flotte totale,35
Micronesie (Etats federes de),2025,Petroliers,2
Micronesie (Etats federes de),2025,Vraquiers,0
Micronesie (Etats federes de),2025,Navires de charge classique,15
Micronesie (Etats federes de),2025,Porte-conteneurs,0
Micronesie (Etats federes de),2025,Autres navires,18
Micronesie (Etats federes de),2026,Flotte totale,34
Micronesie (Etats federes de),2026,Petroliers,2
Micronesie (Etats federes de),2026,Vraquiers,0
Micronesie (Etats federes de),2026,Navires de charge classique,14
Micronesie (Etats federes de),2026,Porte-conteneurs,0
Micronesie (Etats federes de),2026,Autres navires,18
Monaco,2011,Flotte totale,1
Monaco,2011,Petroliers,0
Monaco,2011,Vraquiers,0
Monaco,2011,Navires de charge classique,0
Monaco,2011,Porte-conteneurs,0
Monaco,2011,Autres navires,1
Monaco,2012,Flotte totale,1
Monaco,2012,Petroliers,0
Monaco,2012,Vraquiers,0
Monaco,2012,Navires de charge classique,0
Monaco,2012,Porte-conteneurs,0
Monaco,2012,Autres navires,1
Monaco,2013,Flotte totale,1
Monaco,2013,Petroliers,0
Monaco,2013,Vraquiers,0
Monaco,2013,Navires de charge classique,0
Monaco,2013,Porte-conteneurs,0
Monaco,2013,Autres navires,1
Monaco,2014,Flotte totale,1
Monaco,2014,Petroliers,0
Monaco,2014,Vraquiers,0
Monaco,2014,Navires de charge classique,0
Monaco,2014,Porte-conteneurs,0
Monaco,2014,Autres navires,1
Monaco,2015,Flotte totale,1
Monaco,2015,Petroliers,0
Monaco,2015,Vraquiers,0
Monaco,2015,Navires de charge classique,0
Monaco,2015,Porte-conteneurs,0
Monaco,2015,Autres navires,1
Monaco,2016,Flotte totale,1
Monaco,2016,Petroliers,0
Monaco,2016,Vraquiers,0
Monaco,2016,Navires de charge classique,0
Monaco,2016,Porte-conteneurs,0
Monaco,2016,Autres navires,1
Monaco,2017,Flotte totale,1
Monaco,2017,Petroliers,0
Monaco,2017,Vraquiers,0
Monaco,2017,Navires de charge classique,0
Monaco,2017,Porte-conteneurs,0
Monaco,2017,Autres navires,1
Monaco,2018,Flotte totale,2
Monaco,2018,Petroliers,0
Monaco,2018,Vraquiers,0
Monaco,2018,Navires de charge classique,0
Monaco,2018,Porte-conteneurs,0
Monaco,2018,Autres navires,2
Monaco,2019,Flotte totale,1
Monaco,2019,Petroliers,0
Monaco,2019,Vraquiers,0
Monaco,2019,Navires de charge classique,0
Monaco,2019,Porte-conteneurs,0
Monaco,2019,Autres navires,1
Monaco,2020,Flotte totale,1
Monaco,2020,Petroliers,0
Monaco,2020,Vraquiers,0
Monaco,2020,Navires de charge classique,0
Monaco,2020,Porte-conteneurs,0
Monaco,2020,Autres navires,1
Monaco,2021,Flotte totale,1
Monaco,2021,Petroliers,0
Monaco,2021,Vraquiers,0
Monaco,2021,Navires de charge classique,0
Monaco,2021,Porte-conteneurs,0
Monaco,2021,Autres navires,1
Monaco,2022,Flotte totale,1
Monaco,2022,Petroliers,0
Monaco,2022,Vraquiers,0
Monaco,2022,Navires de charge classique,0
Monaco,2022,Porte-conteneurs,0
Monaco,2022,Autres navires,1
Monaco,2023,Flotte totale,1
Monaco,2023,Petroliers,0
Monaco,2023,Vraquiers,0
Monaco,2023,Navires de charge classique,0
Monaco,2023,Porte-conteneurs,0
Monaco,2023,Autres navires,1
Monaco,2024,Flotte totale,2
Monaco,2024,Petroliers,0
Monaco,2024,Vraquiers,0
Monaco,2024,Navires de charge classique,0
Monaco,2024,Porte-conteneurs,0
Monaco,2024,Autres navires,2
Monaco,2025,Flotte totale,3
Monaco,2025,Petroliers,0
Monaco,2025,Vraquiers,0
Monaco,2025,Navires de charge classique,0
Monaco,2025,Porte-conteneurs,0
Monaco,2025,Autres navires,3
Monaco,2026,Flotte totale,3
Monaco,2026,Petroliers,0
Monaco,2026,Vraquiers,0
Monaco,2026,Navires de charge classique,0
Monaco,2026,Porte-conteneurs,0
Monaco,2026,Autres navires,3
Mongolie,2011,Flotte totale,189
Mongolie,2011,Petroliers,32
Mongolie,2011,Vraquiers,25
Mongolie,2011,Navires de charge classique,75
Mongolie,2011,Porte-conteneurs,3
Mongolie,2011,Autres navires,54
Mongolie,2012,Flotte totale,181
Mongolie,2012,Petroliers,33
Mongolie,2012,Vraquiers,16
Mongolie,2012,Navires de charge classique,70
Mongolie,2012,Porte-conteneurs,2
Mongolie,2012,Autres navires,60
Mongolie,2013,Flotte totale,192
Mongolie,2013,Petroliers,46
Mongolie,2013,Vraquiers,9
Mongolie,2013,Navires de charge classique,68
Mongolie,2013,Porte-conteneurs,2
Mongolie,2013,Autres navires,67
Mongolie,2014,Flotte totale,233
Mongolie,2014,Petroliers,63
Mongolie,2014,Vraquiers,6
Mongolie,2014,Navires de charge classique,92
Mongolie,2014,Porte-conteneurs,4
Mongolie,2014,Autres navires,68
Mongolie,2015,Flotte totale,254
Mongolie,2015,Petroliers,73
Mongolie,2015,Vraquiers,6
Mongolie,2015,Navires de charge classique,102
Mongolie,2015,Porte-conteneurs,4
Mongolie,2015,Autres navires,69
Mongolie,2016,Flotte totale,270
Mongolie,2016,Petroliers,76
Mongolie,2016,Vraquiers,6
Mongolie,2016,Navires de charge classique,108
Mongolie,2016,Porte-conteneurs,6
Mongolie,2016,Autres navires,74
Mongolie,2017,Flotte totale,251
Mongolie,2017,Petroliers,64
Mongolie,2017,Vraquiers,6
Mongolie,2017,Navires de charge classique,93
Mongolie,2017,Porte-conteneurs,3
Mongolie,2017,Autres navires,85
Mongolie,2018,Flotte totale,253
Mongolie,2018,Petroliers,64
Mongolie,2018,Vraquiers,5
Mongolie,2018,Navires de charge classique,99
Mongolie,2018,Porte-conteneurs,3
Mongolie,2018,Autres navires,82
Mongolie,2019,Flotte totale,285
Mongolie,2019,Petroliers,75
Mongolie,2019,Vraquiers,2
Mongolie,2019,Navires de charge classique,116
Mongolie,2019,Porte-conteneurs,3
Mongolie,2019,Autres navires,89
Mongolie,2020,Flotte totale,312
Mongolie,2020,Petroliers,71
Mongolie,2020,Vraquiers,3
Mongolie,2020,Navires de charge classique,130
Mongolie,2020,Porte-conteneurs,4
Mongolie,2020,Autres navires,104
Mongolie,2021,Flotte totale,301
Mongolie,2021,Petroliers,66
Mongolie,2021,Vraquiers,4
Mongolie,2021,Navires de charge classique,122
Mongolie,2021,Porte-conteneurs,8
Mongolie,2021,Autres navires,101
Mongolie,2022,Flotte totale,302
Mongolie,2022,Petroliers,56
Mongolie,2022,Vraquiers,4
Mongolie,2022,Navires de charge classique,143
Mongolie,2022,Porte-conteneurs,6
Mongolie,2022,Autres navires,93
Mongolie,2023,Flotte totale,328
Mongolie,2023,Petroliers,55
Mongolie,2023,Vraquiers,9
Mongolie,2023,Navires de charge classique,154
Mongolie,2023,Porte-conteneurs,9
Mongolie,2023,Autres navires,101
Mongolie,2024,Flotte totale,363
Mongolie,2024,Petroliers,59
Mongolie,2024,Vraquiers,3
Mongolie,2024,Navires de charge classique,185
Mongolie,2024,Porte-conteneurs,7
Mongolie,2024,Autres navires,109
Mongolie,2025,Flotte totale,368
Mongolie,2025,Petroliers,65
Mongolie,2025,Vraquiers,5
Mongolie,2025,Navires de charge classique,179
Mongolie,2025,Porte-conteneurs,7
Mongolie,2025,Autres navires,112
Mongolie,2026,Flotte totale,364
Mongolie,2026,Petroliers,68
Mongolie,2026,Vraquiers,6
Mongolie,2026,Navires de charge classique,170
Mongolie,2026,Porte-conteneurs,7
Mongolie,2026,Autres navires,113
Montenegro,2011,Flotte totale,9
Montenegro,2011,Petroliers,0
Montenegro,2011,Vraquiers,0
Montenegro,2011,Navires de charge classique,3
Montenegro,2011,Porte-conteneurs,0
Montenegro,2011,Autres navires,6
Montenegro,2012,Flotte totale,11
Montenegro,2012,Petroliers,0
Montenegro,2012,Vraquiers,0
Montenegro,2012,Navires de charge classique,2
Montenegro,2012,Porte-conteneurs,0
Montenegro,2012,Autres navires,9
Montenegro,2013,Flotte totale,12
Montenegro,2013,Petroliers,0
Montenegro,2013,Vraquiers,2
Montenegro,2013,Navires de charge classique,2
Montenegro,2013,Porte-conteneurs,0
Montenegro,2013,Autres navires,8
Montenegro,2014,Flotte totale,11
Montenegro,2014,Petroliers,0
Montenegro,2014,Vraquiers,2
Montenegro,2014,Navires de charge classique,1
Montenegro,2014,Porte-conteneurs,0
Montenegro,2014,Autres navires,8
Montenegro,2015,Flotte totale,12
Montenegro,2015,Petroliers,0
Montenegro,2015,Vraquiers,4
Montenegro,2015,Navires de charge classique,0
Montenegro,2015,Porte-conteneurs,0
Montenegro,2015,Autres navires,8
Montenegro,2016,Flotte totale,12
Montenegro,2016,Petroliers,0
Montenegro,2016,Vraquiers,4
Montenegro,2016,Navires de charge classique,0
Montenegro,2016,Porte-conteneurs,0
Montenegro,2016,Autres navires,8
Montenegro,2017,Flotte totale,12
Montenegro,2017,Petroliers,0
Montenegro,2017,Vraquiers,4
Montenegro,2017,Navires de charge classique,0
Montenegro,2017,Porte-conteneurs,0
Montenegro,2017,Autres navires,8
Montenegro,2018,Flotte totale,14
Montenegro,2018,Petroliers,0
Montenegro,2018,Vraquiers,4
Montenegro,2018,Navires de charge classique,0
Montenegro,2018,Porte-conteneurs,0
Montenegro,2018,Autres navires,10
Montenegro,2019,Flotte totale,15
Montenegro,2019,Petroliers,0
Montenegro,2019,Vraquiers,4
Montenegro,2019,Navires de charge classique,0
Montenegro,2019,Porte-conteneurs,0
Montenegro,2019,Autres navires,11
Montenegro,2020,Flotte totale,18
Montenegro,2020,Petroliers,0
Montenegro,2020,Vraquiers,4
Montenegro,2020,Navires de charge classique,0
Montenegro,2020,Porte-conteneurs,0
Montenegro,2020,Autres navires,14
Montenegro,2021,Flotte totale,19
Montenegro,2021,Petroliers,0
Montenegro,2021,Vraquiers,4
Montenegro,2021,Navires de charge classique,0
Montenegro,2021,Porte-conteneurs,0
Montenegro,2021,Autres navires,15
Montenegro,2022,Flotte totale,19
Montenegro,2022,Petroliers,0
Montenegro,2022,Vraquiers,4
Montenegro,2022,Navires de charge classique,0
Montenegro,2022,Porte-conteneurs,0
Montenegro,2022,Autres navires,15
Montenegro,2023,Flotte totale,17
Montenegro,2023,Petroliers,0
Montenegro,2023,Vraquiers,4
Montenegro,2023,Navires de charge classique,0
Montenegro,2023,Porte-conteneurs,0
Montenegro,2023,Autres navires,13
Montenegro,2024,Flotte totale,17
